Gender,Age,Educational_Level,Income,Adults,Children,Babies,Visted_Previously,Previous_Cancellations,Required_Car_Parking,Reservation_Status,Use_Promotion,Discount_Rate,Room_Rate,Ethnicity_African American,Ethnicity_Asian American,Ethnicity_Latino,Ethnicity_caucasian,Country_East,Country_North,Country_South,Country_West,Hotel_Airport Hotels,Hotel_City Hotel,Hotel_Resort,Meal_BB,Meal_FB,Meal_HB,Deposit_No Deposit,Deposit_Non-Refundable,Deposit_Refundable,Channel_Agent,Channel_Direct,Channel_Online,Checkin_Year,Checkin_Month,Checkin_Weekday,Checkout_Year,Checkout_Month,Checkout_Weekday,Booking_Year,Booking_Month,Booking_Weekday,Stay_Duration
1,70,3,3,2,2,0,0,0,1,2,0,5,123.40033738181504,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,2016,3,3,2016,3,6,2016,1,5,3
0,33,3,0,1,1,0,0,0,1,2,0,15,175.54964356891605,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,2016,3,3,2016,3,4,2016,2,0,1
0,64,3,0,5,1,0,0,0,1,1,0,15,229.4097509568693,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,2016,3,3,2016,3,5,2015,12,5,2
0,25,2,3,1,2,1,1,1,1,1,1,10,193.54631952449247,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,2016,3,3,2016,3,4,2015,12,0,1
0,27,0,0,2,2,2,0,0,0,2,0,5,118.79253217628346,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,2016,3,3,2016,3,6,2015,11,6,3
1,64,2,1,2,3,0,0,0,0,2,1,10,146.98194400077745,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,2016,3,3,2016,3,5,2015,8,0,2
0,27,3,1,3,2,0,0,0,1,1,1,10,159.67903404197114,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,2016,3,3,2016,3,4,2015,10,3,1
1,24,2,1,1,1,0,1,0,0,1,1,0,156.1354919872376,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,2016,3,3,2016,3,4,2015,10,6,1
1,18,3,3,3,1,0,1,0,1,1,0,10,178.5520537818079,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,2016,3,3,2016,3,6,2015,11,6,3
0,30,2,3,5,3,0,0,0,0,1,0,0,110.0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,2016,3,3,2016,3,5,2016,2,1,2
1,58,2,1,2,1,0,0,0,1,1,1,10,131.25190116949665,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,2016,3,3,2016,3,6,2016,2,5,3
0,46,3,3,2,2,0,0,0,0,1,1,5,158.08741461436443,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,2016,3,3,2016,3,5,2016,2,3,2
1,21,3,1,1,1,1,1,0,1,3,0,10,126.58371805652376,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,2016,3,3,2016,3,4,2015,8,6,1
1,24,2,3,2,2,0,0,0,1,1,1,0,154.84649874053244,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2016,3,4,2016,3,5,2016,2,5,1
0,53,3,2,1,1,0,0,0,1,2,0,0,141.15965130360718,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,2016,3,4,2016,3,5,2016,1,3,1
0,44,2,3,4,3,0,0,0,0,1,0,30,232.0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,2016,3,4,2016,3,6,2015,12,3,2
0,33,2,0,4,2,0,0,0,1,2,0,5,129.0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,2016,3,4,2016,3,5,2015,11,0,1
1,53,3,1,1,2,1,1,0,1,1,1,10,146.8251018780296,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2016,9,1,2016,9,4,2016,6,1,3
0,60,3,0,3,3,0,1,1,0,2,1,20,167.72283696387535,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,2016,3,4,2016,3,5,2016,1,2,1
1,31,2,1,1,2,0,1,1,1,2,0,0,106.76154790302655,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2016,3,4,2016,3,5,2016,1,6,1
0,20,0,2,1,1,0,1,1,1,2,0,5,121.19813663408452,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,2017,1,4,2017,1,5,2016,7,1,1
1,68,2,0,2,2,0,1,0,1,2,0,15,174.4508225239317,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2017,2,2,2017,2,4,2017,2,2,2
0,26,3,2,2,2,2,0,0,1,2,0,15,195.0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,2017,3,2,2017,3,5,2016,9,0,3
1,36,1,2,2,2,1,1,1,1,1,1,5,159.91355767432907,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,2016,3,4,2016,3,5,2016,2,3,1
0,67,2,2,2,3,0,1,1,1,1,1,0,124.35851515253223,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,2016,3,4,2016,3,6,2015,11,1,2
0,57,1,0,3,1,0,1,1,0,1,1,0,111.80487884399192,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,2016,3,4,2016,3,6,2015,8,3,2
1,55,1,1,1,1,0,1,1,1,1,1,10,154.82215241685577,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2016,3,4,2016,3,5,2016,3,4,1
0,27,3,0,2,3,0,0,0,0,2,0,10,136.0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,2016,6,1,2016,6,2,2016,5,2,1
0,18,2,1,2,2,1,1,1,1,2,0,15,187.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,2016,3,4,2016,3,6,2015,11,4,2
0,53,3,1,3,1,0,0,0,1,1,0,5,170.0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,2016,3,4,2016,3,5,2015,9,1,1
0,28,2,1,5,3,0,0,0,1,2,0,0,107.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,2016,3,4,2016,3,5,2016,1,0,1
0,26,2,2,2,2,2,0,0,0,2,0,10,188.8140233057378,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,2016,3,4,2016,3,5,2015,8,2,1
1,60,0,3,1,3,0,0,0,0,1,1,0,111.63886132328057,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2016,3,4,2016,3,6,2015,8,0,2
0,65,2,3,1,1,0,0,0,1,1,1,5,103.5114838183562,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,2016,3,4,2016,3,5,2015,10,6,1
1,52,3,1,2,2,0,1,1,0,1,1,0,128.33819675474896,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2016,11,2,2016,12,5,2016,5,0,3
1,34,3,2,1,1,0,0,0,1,2,0,15,189.24239768806555,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,2016,3,4,2016,3,6,2016,1,6,2
0,62,3,2,1,2,0,0,0,1,2,0,25,228.5945851694265,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,2016,3,4,2016,3,1,2015,9,0,4
0,62,1,3,2,2,0,0,0,1,1,1,5,121.74950732311622,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,2016,3,4,2016,3,5,2015,10,3,1
0,24,2,0,4,2,0,0,0,0,1,1,0,122.65701773191572,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,2016,3,4,2016,3,6,2015,9,6,2
1,53,2,2,2,1,0,0,0,1,1,1,0,101.44797149836464,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,2016,3,4,2016,3,5,2015,12,1,1
1,28,3,2,3,1,0,1,0,1,1,1,10,151.4779823728533,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2016,3,4,2016,3,0,2015,11,4,3
1,23,2,1,2,3,0,0,0,1,3,0,15,184.659895712144,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,2016,3,4,2016,3,5,2015,8,5,1
1,36,1,0,1,1,1,0,0,1,1,0,10,155.55708238422238,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,2016,3,4,2016,3,5,2016,2,3,1
0,59,0,0,1,1,0,0,0,1,2,0,15,186.9256130963842,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2016,3,1,2016,3,4,2015,11,3,3
1,49,3,1,2,1,0,1,0,1,1,1,5,103.39692267978586,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,2016,3,1,2016,3,2,2016,2,2,1
1,41,3,0,1,2,0,0,0,1,1,1,15,167.77584107650625,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,2016,3,4,2016,3,5,2015,8,5,1
0,62,3,1,1,1,0,0,0,1,1,1,0,116.0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,2016,3,4,2016,3,5,2016,1,6,1
1,69,3,2,1,3,0,1,0,1,2,0,0,141.82829289581233,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,2016,3,5,2016,3,2,2015,8,6,4
0,59,1,0,1,1,0,0,0,1,1,1,30,221.56758604517032,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,2016,3,5,2016,3,6,2016,1,0,1
0,51,0,0,1,1,0,1,1,1,2,0,15,180.5475609934973,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,2016,3,5,2016,3,6,2015,12,3,1
1,65,3,0,3,1,0,1,0,0,2,1,10,112.4370076077182,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,2016,3,5,2016,3,1,2016,2,2,3
0,48,2,1,2,1,0,0,0,1,3,0,20,202.0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,2016,3,5,2016,3,0,2015,8,5,2
0,58,1,2,2,2,0,0,0,1,1,1,30,222.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,2016,3,5,2016,3,6,2016,2,2,1
0,24,2,2,1,3,0,1,0,1,1,1,0,166.19352774749314,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,2016,3,5,2016,3,0,2015,9,1,2
0,42,1,3,1,1,0,0,0,0,2,0,5,112.18181903116792,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,2016,3,5,2016,3,6,2016,1,5,1
1,41,2,0,2,2,2,0,0,1,1,1,10,139.5456028244586,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,2016,3,5,2016,3,2,2015,11,0,4
0,67,2,3,3,2,0,0,0,0,2,0,10,150.0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,2016,3,5,2016,3,1,2015,10,4,3
1,59,3,1,3,3,0,0,0,1,1,1,0,153.8763514727099,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2016,3,5,2016,3,2,2015,11,1,4
0,65,1,2,4,3,0,0,0,1,1,1,10,147.3107913699068,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,2016,3,5,2016,3,6,2016,3,3,1
1,44,2,1,1,2,0,1,0,0,1,1,0,152.40910421768797,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,2016,3,5,2016,3,2,2015,11,6,4
0,29,3,2,1,2,2,0,0,1,1,1,10,139.2709365483389,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,2016,3,5,2016,3,2,2016,2,2,4
1,42,0,0,2,2,0,1,0,0,1,1,5,112.79182534525891,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2016,3,5,2016,3,6,2015,12,4,1
0,20,2,0,2,1,1,1,1,1,1,1,10,157.0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,2016,3,5,2016,3,0,2015,10,4,2
0,46,2,0,4,1,0,1,1,0,2,0,10,208.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,2016,3,5,2016,3,6,2015,11,6,1
1,70,0,1,2,3,0,1,0,1,3,0,0,112.37808176146363,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,2016,3,5,2016,3,6,2015,10,3,1
1,41,2,3,4,1,0,0,0,1,1,1,5,138.8127466543769,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,2016,3,5,2016,3,6,2016,1,1,1
0,45,1,1,2,1,0,1,0,0,1,0,5,159.45376108631177,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,2016,3,5,2016,3,0,2015,10,4,2
0,60,2,2,4,1,0,0,0,1,1,1,10,174.31267124519408,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,2016,3,5,2016,3,1,2015,8,0,3
0,65,2,3,1,1,0,1,0,1,1,1,5,135.73280994478563,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,2016,3,6,2016,3,0,2015,9,0,1
1,32,3,2,2,2,1,1,1,0,2,0,15,186.47948562089255,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,2016,3,6,2016,3,0,2016,1,5,1
1,42,2,1,2,1,0,1,1,1,1,1,20,165.4271939484158,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,2016,3,6,2016,3,0,2015,10,0,1
1,29,3,1,2,2,2,0,0,0,1,1,10,138.82551772390812,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,2016,3,6,2016,3,3,2016,2,4,4
1,51,2,2,1,2,0,0,0,0,2,0,20,212.9716773328861,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2016,3,6,2016,3,0,2015,11,0,1
1,56,0,0,3,3,0,1,1,0,1,1,5,105.62856842004076,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,2016,3,6,2016,3,2,2015,8,3,3
0,66,3,0,3,3,0,1,1,0,1,1,5,170.0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,2016,3,6,2016,3,1,2015,10,4,2
0,19,2,2,1,2,0,0,0,1,1,0,5,129.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,2016,3,6,2016,3,0,2015,11,6,1
0,38,0,0,2,2,2,0,0,1,2,0,5,123.65550490095194,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,2016,3,6,2016,3,3,2016,1,3,4
0,55,0,0,4,2,0,0,0,1,2,0,25,242.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,2016,3,6,2016,3,2,2015,11,5,3
0,28,2,2,1,2,1,1,0,1,3,0,10,172.0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,2016,3,6,2016,3,1,2015,11,3,2
0,32,2,3,2,2,0,1,1,1,2,0,5,122.0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,2016,3,6,2016,3,1,2015,10,6,2
1,58,3,0,1,2,0,0,0,0,1,1,5,129.87740324365086,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,2016,3,6,2016,3,0,2015,8,0,1
0,39,3,2,1,1,0,0,0,0,1,1,5,131.04893427359318,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,2016,3,6,2016,3,3,2015,9,5,4
0,56,2,0,4,1,0,0,0,0,1,0,10,131.0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,2016,3,6,2016,3,2,2016,1,4,3
0,49,3,3,3,2,0,0,0,0,2,0,5,131.15854405431494,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,2016,3,6,2016,3,1,2016,1,6,2
0,52,3,1,1,2,0,1,0,1,1,1,0,117.59963098759582,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,2016,3,6,2016,3,0,2015,10,3,1
0,46,1,0,4,1,1,1,0,1,3,0,30,224.0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,2016,3,6,2016,3,0,2016,1,1,1
1,29,3,0,1,1,0,1,0,0,1,1,0,101.4945486744168,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,2016,3,6,2016,3,0,2016,2,3,1
1,59,2,3,1,2,0,1,0,0,2,0,0,146.24905921053008,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,2016,3,6,2016,3,1,2015,11,0,2
1,21,3,1,2,2,1,0,0,0,1,0,5,138.88462740448463,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,2016,3,6,2016,3,2,2015,9,1,3
0,31,3,1,2,1,2,0,0,0,1,1,0,130.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,2016,3,6,2016,3,0,2016,2,5,1
0,23,2,1,2,1,0,0,0,1,1,1,25,200.24091220627972,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,2016,3,6,2016,3,2,2015,11,2,3
1,34,2,0,1,2,2,0,0,0,1,1,0,101.4909368246576,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,2016,3,6,2016,3,0,2015,12,2,1
0,60,3,0,2,2,0,0,0,1,1,0,15,172.0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,2016,3,6,2016,3,2,2015,12,3,3
1,21,1,0,3,2,1,1,0,1,2,0,5,105.23910829711068,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2016,3,6,2016,3,1,2015,8,2,2
0,19,1,3,4,1,1,1,0,1,2,0,5,185.0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,2016,3,6,2016,3,2,2015,12,3,3
0,21,3,1,2,3,0,1,0,0,2,0,0,101.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2016,3,6,2016,3,0,2015,11,1,1
1,64,2,3,2,1,0,0,0,1,3,0,0,156.51880303204032,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,2016,3,6,2016,3,0,2015,11,6,1
0,42,2,1,4,2,0,0,0,1,1,1,25,230.0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2016,3,6,2016,3,2,2015,11,5,3
0,70,2,2,1,2,0,0,0,0,1,1,0,114.5255146740034,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,2016,3,6,2016,3,2,2015,8,4,3
1,33,3,1,1,2,0,0,0,1,1,1,0,117.44426866045326,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,2016,3,6,2016,3,0,2015,9,3,1
0,69,3,1,2,1,0,1,0,1,2,0,30,235.81105195881773,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,2016,3,6,2016,3,0,2015,11,0,1
0,20,1,2,5,2,0,1,0,1,1,1,5,112.0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,2016,3,6,2016,3,2,2015,11,3,3
0,18,3,0,3,3,0,1,1,0,1,1,0,123.51018310421368,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,2016,3,6,2016,3,2,2015,11,4,3
0,22,2,0,1,1,0,0,0,1,2,0,0,127.46042981308696,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,2016,3,6,2016,3,2,2015,12,2,3
1,64,2,2,1,1,0,1,0,1,1,0,20,238.3338141991193,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,2016,3,6,2016,3,0,2015,12,5,1
0,43,1,0,3,3,0,0,0,1,1,1,0,144.0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,2016,3,6,2016,3,2,2015,8,5,3
0,32,1,2,1,1,1,1,1,1,1,1,5,145.1471017696933,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,2016,3,6,2016,3,1,2015,8,2,2
1,42,1,0,2,1,0,0,0,1,2,0,10,182.2621312409887,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,2016,3,6,2016,3,0,2015,8,5,1
1,42,1,2,1,1,0,0,0,0,1,1,10,139.79138835417973,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,2017,5,3,2017,5,6,2017,2,2,3
1,34,3,1,1,2,1,0,0,1,1,0,20,183.6047487010331,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,2016,3,6,2016,3,3,2016,1,6,4
1,30,2,1,2,2,1,1,0,1,2,0,5,159.3422263507572,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,2016,3,6,2016,3,1,2015,10,0,2
1,37,3,0,2,1,0,0,0,0,2,0,20,179.21126858099586,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,2016,3,6,2016,3,2,2015,12,2,3
1,18,2,1,2,2,0,0,0,0,1,1,15,174.25404206289215,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,2017,3,6,2017,3,0,2017,2,4,1
0,45,2,3,3,1,2,0,0,1,2,0,5,111.79549486629838,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,2016,3,6,2016,3,0,2016,2,4,1
1,36,3,1,1,3,1,0,0,0,2,0,0,120.15126879170091,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,2016,3,6,2016,3,0,2015,8,0,1
0,34,1,2,2,3,1,0,0,1,1,1,10,107.09465221310992,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2016,3,6,2016,3,2,2016,2,6,3
1,64,3,2,2,1,0,1,1,1,3,0,10,170.04697919782768,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2016,3,6,2016,3,0,2015,12,0,1
1,40,1,2,1,1,0,1,0,0,3,0,5,128.45292529141906,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,2016,3,6,2016,3,1,2015,11,2,2
0,45,3,1,3,1,1,0,0,1,1,1,5,139.0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,2016,3,6,2016,3,0,2016,2,0,1
1,25,2,2,4,1,1,0,0,1,2,0,5,115.45887797415892,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,2016,3,6,2016,3,0,2016,3,2,1
1,34,1,0,1,1,2,1,0,0,1,1,0,126.66899218638576,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2017,6,2,2017,6,4,2016,12,3,2
0,20,3,0,3,1,0,1,1,1,1,1,0,151.0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,2016,3,6,2016,3,0,2016,1,2,1
0,19,3,2,3,1,1,1,1,1,1,0,15,190.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,2016,3,6,2016,3,1,2016,2,5,2
1,64,1,1,2,2,0,0,0,1,1,0,0,106.71637109793971,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,2016,3,6,2016,3,0,2016,2,0,1
1,40,1,3,1,2,1,1,0,1,3,0,10,139.76544426302357,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2016,3,6,2016,3,1,2015,8,6,2
0,53,2,1,2,1,0,1,0,0,1,1,10,104.0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,2016,3,6,2016,3,2,2016,2,4,3
0,61,3,2,1,1,0,0,0,1,1,0,5,109.95849055827163,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,2016,3,6,2016,3,2,2015,8,6,3
0,51,3,1,1,1,0,0,0,1,1,1,0,198.7375553302922,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,2016,3,6,2016,3,0,2015,10,6,1
1,21,1,3,1,3,0,0,0,0,2,0,5,127.69548344303072,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,2016,3,6,2016,3,0,2015,9,0,1
1,49,2,0,4,1,0,1,1,1,2,0,5,146.74012802026385,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,2016,3,6,2016,3,1,2015,8,6,2
1,30,0,2,2,3,0,0,0,1,2,0,10,180.56271119874452,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,2016,3,6,2016,3,3,2015,9,3,4
1,69,3,3,4,3,0,0,0,0,1,1,0,163.210289845075,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,2016,3,6,2016,3,0,2016,1,3,1
0,20,1,0,1,1,1,0,0,0,2,0,25,216.8257873352597,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,2016,3,6,2016,3,0,2015,8,5,1
1,25,1,2,5,1,0,1,1,1,2,0,15,198.4079464471621,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,2016,3,6,2016,3,0,2016,2,3,1
1,65,2,2,2,2,1,1,0,1,1,1,10,178.34275417089663,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2016,10,5,2016,10,6,2016,9,4,1
0,48,3,0,2,1,0,1,0,1,2,0,25,207.08778870968675,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,2017,3,5,2017,3,2,2016,9,0,4
0,33,3,2,1,2,0,0,0,1,2,0,0,145.3944820960784,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,2016,3,6,2016,3,1,2015,12,1,2
1,62,3,2,2,1,0,0,0,1,2,0,5,167.71738297921914,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,2016,3,6,2016,3,0,2015,10,0,1
0,44,2,1,1,2,0,1,1,1,2,0,5,121.30873678616744,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,2016,3,0,2016,3,1,2015,10,5,1
0,35,2,1,1,2,0,0,0,1,2,0,0,126.32055951427007,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2016,3,0,2016,3,1,2016,2,0,1
0,65,2,1,1,1,0,0,0,1,2,0,10,140.84630255534398,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,2016,3,0,2016,3,1,2016,2,5,1
1,47,1,3,3,1,0,0,0,1,2,0,0,165.8374336250744,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,2016,3,0,2016,3,3,2015,10,4,3
